PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6,PAH 3.3(Flitecam data),PAH G7.6,PAH G7.8,H2,H2_12,PAH PLAT7,f_evsg,G76,G78,G76 Dave,G78 Dave,PAH 12.7
7.52498064988666E-06,2.32980672465707E-06,1.40410700596149E-05,4.01955545458744E-07,2.61349003534445E-06,1.1642665673399E-06,1.39470975260611E-05,3.29279041435534E-06,9.9773831012098E-08,4.42511336054901E-08,2.33071261792736E-05,0.174162318557569,2.91164964011904E-05,1.03112335814283E-05,1.2531255458981E-05,5.5056864157237E-06,1.06655056468461E-06
7.98570124846293E-06,2.47368959959725E-06,1.45755441508223E-05,4.35421674524262E-07,2.75386375650609E-06,1.09515823647793E-06,1.4410085419231E-05,3.32376840321216E-06,1.08176538443585E-07,5.26978739429181E-08,2.45761353113397E-05,0.149197085354276,3.00830477069432E-05,1.04082398401908E-05,1.27737194656852E-05,5.53253911979119E-06,1.10153690988633E-06
8.06000142875162E-06,2.54501498331453E-06,1.47772261379034E-05,4.55830653470857E-07,2.75641761553669E-06,1.02011299985436E-06,1.46427235556023E-05,3.34694276771101E-06,1.20595698597468E-07,5.16144560970715E-08,2.5431276020636E-05,0.125817442000007,3.05687120143574E-05,1.04808093801187E-05,1.28040679349487E-05,5.48251911020309E-06,1.11631702474028E-06
7.85470007918986E-06,2.58993059175768E-06,1.46964196928065E-05,4.50070826124253E-07,2.61885185302225E-06,1.13913171035676E-06,1.44682224463056E-05,3.33583953262257E-06,1.34683148764824E-07,5.31116806355988E-08,2.59191491601161E-05,0.132028733709603,3.02044167972811E-05,1.0446040070172E-05,1.24931912565065E-05,5.34422843685921E-06,1.11110382823322E-06
7.79207583838848E-06,2.69520532298391E-06,1.43593515225517E-05,4.28517290639328E-07,2.46221862376436E-06,1.20560099544606E-06,1.40686102800571E-05,3.37294062315908E-06,1.58915393771814E-07,6.44042697166349E-08,2.62004850008525E-05,0.161132960289928,2.93701710928467E-05,1.05622205622494E-05,1.20214257568502E-05,5.29828950382804E-06,1.12009055884424E-06
8.02320432488182E-06,2.87642222176707E-06,1.43102869415813E-05,3.96859316326601E-07,2.38208320212639E-06,1.48338479845859E-06,1.38542254462786E-05,3.5169374480446E-06,1.83750591201215E-07,8.08820326153443E-08,2.71703690377668E-05,0.218949172572992,2.89226130809005E-05,1.10131405144898E-05,1.17204912615748E-05,5.44747519788053E-06,1.16922266331423E-06
8.03288225171116E-06,3.00289482655591E-06,1.43159864830806E-05,3.76045136789589E-07,2.29591134919635E-06,1.44962171094229E-06,1.3822122027282E-05,3.78406537613765E-06,1.83512801777061E-07,1.0233838590792E-07,2.90789975214799E-05,0.299722173081995,2.88555927505462E-05,1.18496402961589E-05,1.16651445916962E-05,5.80748095884325E-06,1.12932657513111E-06
7.56208611777411E-06,2.86679779880271E-06,1.3553531921786E-05,3.57606659853361E-07,2.11607483449195E-06,1.15653083157363E-06,1.31802242274012E-05,3.87085269758539E-06,1.73164645136187E-07,1.23350487501272E-07,2.96001842771427E-05,0.372416553519858,2.75155422529258E-05,1.21214111138376E-05,1.11323863466966E-05,5.90837662075028E-06,9.98806281192885E-07
6.90726344397935E-06,2.61439549708926E-06,1.22663817267234E-05,3.40918881434785E-07,1.89489303652351E-06,8.56075018956397E-07,1.19011547454928E-05,3.55505311178565E-06,1.66420430107105E-07,1.36897490766629E-07,2.79238979378208E-05,0.404855052883092,2.48453076828104E-05,1.11324980995434E-05,1.00327644077313E-05,5.39060896554716E-06,9.01590333183127E-07
6.62512544379955E-06,2.41625962043826E-06,1.05988494024751E-05,3.25047341587419E-07,1.75477713019001E-06,8.64845561652686E-07,1.06345932225174E-05,3.01931644898365E-06,1.46063710304251E-07,1.34480389588734E-07,2.56020662389551E-05,0.378679227951234,2.22011852081025E-05,9.45486145306772E-06,9.12182402595891E-06,4.59330861489273E-06,8.48923833159673E-07
6.04509425094391E-06,2.2265532882928E-06,9.74847282435107E-06,3.14923978319034E-07,1.62658909186235E-06,6.02066318130543E-07,9.64585099877071E-06,2.60533342793783E-06,1.14754995926877E-07,1.17559151548023E-07,2.24316858358444E-05,0.318851323260849,2.01370489714675E-05,8.15849117388475E-06,8.57305116015229E-06,4.05947500954724E-06,7.80895618176149E-07
5.38185538742185E-06,2.01941617326755E-06,9.09937857962547E-06,3.08606542774865E-07,1.53614771121946E-06,6.13170390638232E-07,8.85098503517553E-06,2.37947186026824E-06,1.00338888490982E-07,9.69092257851994E-08,1.96908664415807E-05,0.271926201634996,1.84776562608909E-05,7.45121525035329E-06,7.95224519393528E-06,3.72832269293268E-06,7.23463857879158E-07
5.09739733518907E-06,1.92091518372809E-06,8.80479621304931E-06,3.08799925653393E-07,1.54164584143679E-06,6.86973010648582E-07,8.45804829354401E-06,2.2644640096554E-06,9.54958546012331E-08,8.673719659153E-08,1.86099007160613E-05,0.25258160878479,1.76573464292408E-05,7.09107304203142E-06,7.68959964009644E-06,3.5965157139335E-06,7.01261221601003E-07
5.07783627475834E-06,1.92436571824321E-06,9.15474477795573E-06,3.10861965181591E-07,1.57276115851477E-06,5.49198209627623E-07,8.72466464710086E-06,2.33490136943247E-06,8.44796084887764E-08,8.63931497435627E-08,1.85648390536714E-05,0.249614406454205,1.8213944967706E-05,7.31164464791136E-06,7.87721473538794E-06,3.64771121207886E-06,7.24351184632584E-07
5.23857235493379E-06,2.00371195741117E-06,9.60023960453338E-06,3.21768189710381E-07,1.67389699572237E-06,6.64474977297738E-07,9.26556240507463E-06,2.46102528073703E-06,8.02287621868919E-08,8.20769065319918E-08,1.85383268320829E-05,0.240920218849986,1.93431438991702E-05,7.7065963290129E-06,8.27977197520627E-06,3.84845671273876E-06,7.54657719078713E-07
5.46646105350915E-06,2.11300534531806E-06,1.00897584058931E-05,3.28443204918248E-07,1.78694323700988E-06,8.51896627297495E-07,9.70668782101924E-06,2.51116998649912E-06,8.54434797157031E-08,8.67689676895169E-08,1.88203192123936E-05,0.213742396279234,2.026405425789E-05,7.86362234917222E-06,8.53867739165709E-06,3.99685634474518E-06,7.8340263050801E-07
5.75009110838276E-06,2.24049313493756E-06,1.05094885051016E-05,3.31358316981729E-07,1.90211349513074E-06,9.47564666287701E-07,1.01779496586443E-05,2.54667336478398E-06,8.64896628652692E-08,9.04746740810712E-08,1.91149249456799E-05,0.1840101649429,2.12478785678289E-05,7.97479967307021E-06,8.92394802349447E-06,4.13424395438888E-06,8.13744471453542E-07
5.90882057514694E-06,2.36297705243139E-06,1.07369840766123E-05,3.32222637237097E-07,1.94714481019691E-06,9.66089600403708E-07,1.04920554314315E-05,2.59246508756945E-06,9.16119470426951E-08,7.93258972835865E-08,1.9068279543878E-05,0.170999344322665,2.19036178415999E-05,8.11819451158727E-06,9.13729207190929E-06,4.28985643854662E-06,8.46782589719474E-07
5.92637088404274E-06,2.46033560595403E-06,1.06107375454256E-05,3.10026086985138E-07,1.87387054234991E-06,1.15885664442665E-06,1.05203788860834E-05,2.66289239024794E-06,1.12750140729979E-07,7.28095502802283E-08,1.91628320439066E-05,0.198418988919847,2.19627469732275E-05,8.33873462408938E-06,9.02690902591197E-06,4.46898918007007E-06,8.73743942017266E-07
5.70685852303326E-06,2.57686952223615E-06,1.05013996271988E-05,2.82108389955094E-07,1.84659248118758E-06,1.23980408216634E-06,1.05325845403767E-05,2.77100496732751E-06,1.30685341354364E-07,7.44588026113745E-08,1.95708125881393E-05,0.238800174508383,2.19882279658598E-05,8.6772845756738E-06,8.96367675055409E-06,4.73895119705359E-06,9.02267467669646E-07
5.58103865258061E-06,2.57850842191601E-06,1.04450231051231E-05,2.70762203431569E-07,1.85461799932655E-06,1.1380781554522E-06,1.04450131745314E-05,2.80944136015346E-06,1.32616306977938E-07,7.25186671893282E-08,1.92892692396713E-05,0.259565898433795,2.18054106195469E-05,8.79764651025915E-06,8.88662183287012E-06,4.89470088443511E-06,8.9081510658542E-07
5.50124251406251E-06,2.54407176368104E-06,1.03305657314287E-05,2.63184573126786E-07,1.82875122647723E-06,9.76715868878263E-07,1.03675145500612E-05,2.84697375655928E-06,1.35755235574047E-07,7.37865109044631E-08,1.87648085071646E-05,0.276308435435878,2.16436215149488E-05,8.91517761838068E-06,8.81924483530391E-06,4.98399482441739E-06,8.41444681954643E-07
5.57803178126485E-06,2.62047237380319E-06,1.02470223653827E-05,2.48429349157506E-07,1.80605310246693E-06,1.31153835944273E-06,1.03997764574764E-05,2.88941854473954E-06,1.36092510067513E-07,8.81369818751324E-08,1.88545054135252E-05,0.296181668074706,2.17109727118122E-05,9.04809167307815E-06,8.78419212012174E-06,5.04209974083629E-06,8.5931202380047E-07
5.53013217227782E-06,2.74417151265693E-06,1.0128445857971E-05,2.44667462910012E-07,1.76270060715885E-06,1.01291081568314E-06,1.04065839986899E-05,2.87210870826263E-06,1.24177274931397E-07,9.18946245607981E-08,1.93502815662868E-05,0.295885217410511,2.17251843962773E-05,8.99388665401846E-06,8.57772597827472E-06,4.89403198145046E-06,8.84581113484274E-07
5.48812098949665E-06,2.73453649656404E-06,9.80718129224131E-06,2.40371299269414E-07,1.72709360825999E-06,8.51508866956961E-07,1.00758023012658E-05,2.71129495994563E-06,1.27242210615404E-07,7.95123162962574E-08,1.86174927774529E-05,0.259782499347072,2.10346318218342E-05,8.4903052190226E-06,8.07873218571955E-06,4.51000850524942E-06,9.03321925855551E-07
5.20134139608453E-06,2.69288199570692E-06,9.44941649139729E-06,2.15318899062932E-07,1.71095537513397E-06,8.8220258338066E-07,9.680868180632E-06,2.57103705086163E-06,1.45264285313559E-07,6.95901176824131E-08,1.7602989547375E-05,0.242326827545806,2.02101521850744E-05,8.05109352309965E-06,7.66034940829925E-06,4.2756022623327E-06,8.85586182876659E-07
4.96282637471102E-06,2.80536395557646E-06,9.04075415117572E-06,1.9214561253487E-07,1.62348383558999E-06,1.16849390257195E-06,9.30909244744892E-06,2.5420605976541E-06,1.67063249008366E-07,6.99432751571698E-08,1.76073163762978E-05,0.276271602171522,1.94340188873006E-05,7.96035498836583E-06,7.36551970126768E-06,4.26463473544537E-06,8.87343548037165E-07
4.67188123841671E-06,2.90034848751797E-06,8.5669129973057E-06,1.70745917537405E-07,1.46475125873237E-06,1.24620542275127E-06,8.71097714797225E-06,2.5179159051378E-06,1.83444692396842E-07,6.14489548194847E-08,1.75901898283304E-05,0.330431013304893,1.81853704188886E-05,7.8847469073893E-06,7.03504768790515E-06,4.24932084380795E-06,8.95225465882098E-07
4.11527613178285E-06,2.7396588762424E-06,7.75854695902405E-06,1.29046031157024E-07,1.28005390384657E-06,1.26480325472319E-06,7.80931342715103E-06,2.41615633748932E-06,1.84226131252782E-07,5.50960513238021E-08,1.58984954324726E-05,0.368713266254466,1.63030226090078E-05,7.56609113549619E-06,6.38203069408213E-06,4.03607612542788E-06,8.27585172480348E-07
3.45749477286189E-06,2.35587104222124E-06,6.70094688593013E-06,9.5939954259585E-08,1.05164919005178E-06,8.46198695545749E-07,6.68204511908539E-06,2.18750038303375E-06,1.92095521666219E-07,6.57231065450111E-08,1.36921256987375E-05,0.399563791967612,1.3949693998977E-05,6.85006470821524E-06,5.42158578318946E-06,3.60131172915808E-06,6.69999205472215E-07
3.00292571357605E-06,1.92420897885742E-06,5.83528758488E-06,7.96359916891666E-08,7.95901478013311E-07,3.89998380506176E-07,5.80374283098075E-06,2.0493929447918E-06,1.85794892089368E-07,7.60559029154514E-08,1.23666108686627E-05,0.460827103533147,1.21161164131767E-05,6.41758712056279E-06,4.53864790496949E-06,3.28553860608361E-06,5.27193713820118E-07
2.61553268782616E-06,1.59701147730237E-06,5.5147679539241E-06,8.61640808491825E-08,5.91492622718509E-07,2.68323977890266E-07,5.27411316231961E-06,2.08001980246714E-06,1.66372437773671E-07,7.74711087079021E-08,1.18464392073616E-05,0.557652581925126,1.10104411776863E-05,6.51349382691705E-06,3.95023124942483E-06,3.21099303150356E-06,4.4683023458245E-07
2.51246540809341E-06,1.42545240533627E-06,5.02698135132217E-06,7.83438599728901E-08,4.55853697317185E-07,1.92703077178032E-07,4.7483853323279E-06,2.09102761255458E-06,1.53275671509324E-07,7.82995831184789E-08,1.18773382860523E-05,0.63352588400952,9.91291157044318E-06,6.54796431751881E-06,3.54859033506126E-06,3.17657738523827E-06,4.07374946417678E-07
2.4381398425032E-06,1.35651654942448E-06,4.72055758558247E-06,7.42467447816898E-08,4.06095762736888E-07,3.73250907416043E-07,4.46241231775859E-06,2.02996785836149E-06,1.51132446353382E-07,8.19928434201204E-08,1.13305819154155E-05,0.659560073656333,9.31590332310095E-06,6.35675828595215E-06,3.34983356153884E-06,3.06636048351563E-06,3.6873619754328E-07
2.11228240551806E-06,1.28433698539602E-06,4.39771034643722E-06,6.33884194485702E-08,3.88396601991932E-07,3.18783214989861E-07,4.2070488134159E-06,1.8930276952285E-06,1.38150539579976E-07,9.37116939467083E-08,1.08657255718379E-05,0.657830414572431,8.78279666479473E-06,5.92793597081566E-06,3.20503211293971E-06,2.90404825041109E-06,3.10935740129679E-07
1.9569338454684E-06,1.19108540081392E-06,3.79294894398153E-06,5.48937198828541E-08,3.75463098355995E-07,3.3188692663602E-07,3.70151476333927E-06,1.68326787116005E-06,1.15792291369909E-07,9.67382379057028E-08,1.02298993850652E-05,0.6507642794224,7.72742436799741E-06,5.27108197472172E-06,2.82896764421351E-06,2.62220722273631E-06,2.88470671177613E-07
1.90325911962827E-06,1.08887662304533E-06,3.54741683684989E-06,4.89559892086158E-08,3.86858490720251E-07,8.18458752031081E-08,3.36662241605438E-06,1.51284233330323E-06,1.0375050568239E-07,9.17944590231929E-08,8.96077608895709E-06,0.637795648604729,7.02829024304514E-06,4.7374016282833E-06,2.65154822380674E-06,2.39387728694828E-06,2.96928094735747E-07
1.77076857407228E-06,1.05183912653366E-06,3.56665243238409E-06,5.02569350671132E-08,4.06509876382845E-07,3.15826948991157E-07,3.30709364175945E-06,1.41392186648238E-06,1.01170390658468E-07,8.48402781344571E-08,8.02404964263033E-06,0.623231368791203,6.90401568776315E-06,4.42763638026541E-06,2.66938520767766E-06,2.26019377988945E-06,2.65625267923686E-07
1.63367032796401E-06,1.02499877657741E-06,3.44050343385534E-06,5.19314044231322E-08,4.26061446807577E-07,2.05484620397991E-07,3.26603582259257E-06,1.36399960798914E-06,1.01853829998002E-07,6.9812255313506E-08,7.65183951894023E-06,0.605106932982699,6.81830180774049E-06,4.27130694429765E-06,2.5697437366614E-06,2.17609936567066E-06,2.41970544503082E-07
1.55220067248075E-06,1.03004487156296E-06,3.26119665083253E-06,5.3287592623691E-08,4.35912213790385E-07,2.70662928238478E-07,3.13636088742586E-06,1.33194255719914E-06,9.52877205866907E-08,6.07017193931819E-08,7.4773572582457E-06,0.597754644430268,6.54758743322271E-06,4.17092164883932E-06,2.4090035617131E-06,2.11892916140714E-06,2.50023731532222E-07
1.62470364727997E-06,1.03652526992214E-06,3.15623858139062E-06,4.83051037460405E-08,4.13153678825036E-07,3.26903869439362E-07,3.01974944144513E-06,1.28709763753332E-06,9.57878257601254E-08,6.5890547782312E-08,7.05874736814847E-06,0.591864548775706,6.30414490040246E-06,4.03049168415079E-06,2.31483455514611E-06,2.0232782761444E-06,2.37396516083825E-07
1.54086656285525E-06,9.64402480221171E-07,2.86827863682188E-06,4.52036764587384E-08,3.6232679472867E-07,4.52350654907418E-07,2.80630426781749E-06,1.19635121798436E-06,1.00358800768078E-07,4.213964276583E-08,6.87635575087726E-06,0.592043712902408,5.8585485590728E-06,3.74632311861795E-06,2.20812229315642E-06,1.89449962405863E-06,2.70438811868158E-07
1.34684571758075E-06,8.93496901893094E-07,2.7843735401691E-06,4.60956046823515E-08,3.67617979505619E-07,1.44358007969924E-07,2.67610950424088E-06,1.13599912539085E-06,9.10077197372836E-08,2.85400062340714E-08,6.49294972736596E-06,0.571826251971184,5.58674897080372E-06,3.55733309934837E-06,2.0718498120813E-06,1.77579092371862E-06,2.66601374900661E-07
1.31302601808266E-06,7.93105896362843E-07,2.70267711112431E-06,4.84145236373772E-08,3.61601722229762E-07,1.40711631080256E-08,2.57439089541628E-06,1.04118528666721E-06,8.48176048775716E-08,2.87486789136832E-08,5.76185365174122E-06,0.506165775377988,5.3743972967553E-06,3.26042758311232E-06,1.95953027987199E-06,1.6107905076261E-06,2.23568357534586E-07
1.24812952283979E-06,6.37521396206074E-07,2.73805874001015E-06,3.88781645688441E-08,3.3553456768088E-07,7.91118062843746E-08,2.57269857695619E-06,9.65138511599708E-07,4.28045763545216E-08,4.13936214060235E-08,4.47434064184085E-06,0.373873785405807,5.37086434774848E-06,3.02229033106713E-06,1.99477175713886E-06,1.50832700343498E-06,1.98386300678026E-07
1.13348970335428E-06,5.6320295413409E-07,2.37669253024071E-06,3.65576376783175E-08,3.32369386319552E-07,8.82172803924499E-08,2.19410138530006E-06,8.45490581614212E-07,1.92089381022263E-08,4.51152254468676E-08,3.88792920480097E-06,0.319343572692472,4.58049031130408E-06,2.64761791091057E-06,1.70691295543738E-06,1.33583481719407E-06,1.63280661638751E-07
9.941065812945E-07,5.69028099418092E-07,2.20037469160011E-06,3.56721856770123E-08,2.55053937808227E-07,6.55027066376986E-08,1.9748500593609E-06,7.56361245855357E-07,1.8099201165436E-08,1.53364163779115E-07,3.67403051563549E-06,0.329705300710915,4.12277282343714E-06,2.36851317470857E-06,1.5447563742882E-06,1.1815248386731E-06,-1.67413637296479E-09
8.76189458230417E-07,5.55283309242425E-07,2.05646672505059E-06,3.49609828152717E-08,2.36685048795066E-07,-1.840957795207E-09,1.77614528424725E-06,6.5228606562571E-07,4.14183595408304E-08,1.09564470547121E-07,3.37776489739324E-06,0.374895152480093,3.70794910411596E-06,2.04260616019024E-06,1.41164673602227E-06,1.03418599074806E-06,6.59212827410811E-08
8.03954607392571E-07,5.12116903760836E-07,1.73660075034191E-06,3.32448652660947E-08,2.38504927194275E-07,3.60981777994071E-08,1.51916438519071E-06,5.88014519866963E-07,6.0582288383945E-08,2.2036138578153E-08,2.76447325139389E-06,0.366476042471719,3.17146591049285E-06,1.84134253950285E-06,1.2127034598539E-06,9.30292526594259E-07,1.3502679142599E-07
6.79447719255865E-07,4.53536365628339E-07,1.46987044040273E-06,4.48938477050434E-08,2.15729880209706E-07,-2.00518216205635E-09,1.35500048539115E-06,5.61147466980745E-07,7.30877083742723E-08,4.61519625307273E-08,2.18835546057873E-06,0.38046397753493,2.82875104893919E-06,1.75720950244509E-06,1.0928878387564E-06,8.73514427367738E-07,1.07477756670542E-07
6.39428479395931E-07,4.08979451408079E-07,1.34211007248215E-06,5.05540274212672E-08,2.25531128911817E-07,7.38675702935625E-08,1.21492572644004E-06,4.65876740736007E-07,6.41495180234783E-08,6.46043793685535E-08,1.99449762204347E-06,0.375673282340395,2.5363256029081E-06,1.45887326230691E-06,1.00135007666754E-06,7.29340474269432E-07,1.3453873373768E-07
5.39710941099027E-07,3.6086082339103E-07,1.23476520436157E-06,3.60420251633728E-08,2.10639615997895E-07,-7.4162354431546E-08,1.09701263844541E-06,3.76528835496901E-07,2.70396184452091E-08,3.22201587040526E-08,1.89434507969529E-06,0.3562244533133,2.29016571223309E-06,1.17908408504398E-06,8.94690531176135E-07,6.02366852462992E-07,1.13083207251612E-07
5.34799165429287E-07,3.45383524441753E-07,8.28905137961571E-07,4.7469108752097E-08,2.07980611564118E-07,2.77354980455806E-07,7.05474408183315E-07,3.00536932139965E-07,1.79058020599269E-08,7.0869521658906E-09,1.39136558436777E-06,0.323314765353659,1.47277546662446E-06,9.41118661434076E-07,5.67947915470395E-07,4.95109831991858E-07,1.09746196535354E-07
4.40623664504874E-07,3.44227912264395E-07,6.67150454047642E-07,5.34612751005262E-08,2.04117384699536E-07,1.61629309326491E-07,6.19476827930602E-07,2.80223638267738E-07,1.68196059639741E-08,2.03066140189608E-08,9.22090370228595E-07,0.173994099415497,1.29324361555219E-06,8.775084428755E-07,4.9731149084281E-07,4.64948207406131E-07,8.90194173298013E-08
3.60932668061406E-07,3.30762173450616E-07,7.07942753279024E-07,5.57922433805078E-08,1.59103986752302E-07,2.73517046253788E-07,6.42178183732226E-07,2.46579334896595E-07,1.25411913863303E-08,4.36545260518866E-08,8.24879477772312E-07,0,1.34063583771634E-06,7.72152733252477E-07,5.54056022662703E-07,4.26682492715967E-07,7.18876651360724E-08
3.19208022632094E-07,2.71887422009158E-07,7.68977193977532E-07,5.31311469200778E-08,1.19826309669665E-07,-9.53107071009529E-08,6.1861269032193E-07,2.46158907850032E-07,-1.55575936320089E-15,2.71183726838641E-08,6.01099316111822E-07,0,1.29143960869513E-06,7.70836183780587E-07,5.20861331646993E-07,4.06814248331933E-07,9.35756496547197E-08
3.11688678405419E-07,2.1811858342723E-07,5.42960455361263E-07,3.65583798174082E-08,1.09333331497821E-07,5.27726063466158E-08,5.03464542150132E-07,2.60413632084256E-07,1.19121455268657E-07,1.18711278172044E-08,4.92022632579614E-07,0,1.05105191257534E-06,8.15474248376847E-07,3.85300664806301E-07,3.91772475517722E-07,1.00459931708651E-07
6.93952999619112E-06,2.18978961539688E-06,1.38336091838241E-05,3.86046414781402E-07,2.46104315167945E-06,1.13083026271027E-06,1.35865363073417E-05,3.16209150293356E-06,1.13503722317886E-07,4.29201942277502E-08,2.19050180029587E-05,0.176413481261449,2.83637749544782E-05,9.9019554814214E-06,0,0,1.01152142746563E-06
7.72291749037417E-06,2.41913065049475E-06,1.43783633188356E-05,4.11542944505314E-07,2.65487857995571E-06,1.30674937628027E-06,1.41856143183811E-05,3.30400423552636E-06,1.01980798176008E-07,4.72805816843333E-08,2.35920663163496E-05,0.171207009924082,2.96144332165194E-05,1.03463491870043E-05,1.27287871080303E-05,5.56511230962472E-06,1.07965271098575E-06
7.94860637489039E-06,2.50865659454455E-06,1.45463137305055E-05,4.37162965954172E-07,2.72184564433597E-06,1.0537560706691E-06,1.44364918761808E-05,3.31264137497289E-06,1.03037185570132E-07,5.37038588444097E-08,2.43930623654027E-05,0.148291485441947,3.01381748405501E-05,1.0373396023001E-05,1.2834531002094E-05,5.52443703194783E-06,1.11059898116233E-06
7.8262529906655E-06,2.51428699458949E-06,1.4585027941211E-05,4.47605798812275E-07,2.68622690636932E-06,1.05893875801254E-06,1.44295277736804E-05,3.29835930657636E-06,1.06050284291969E-07,5.40232636812946E-08,2.45791970788746E-05,0.122442669523281,3.012363631273E-05,1.03286723313197E-05,1.26320536345602E-05,5.34107441399027E-06,1.09530087631045E-06
7.70613543028419E-06,2.50549276249032E-06,1.42596055660199E-05,4.38055483097815E-07,2.57780388593072E-06,1.0516881901155E-06,1.40582893263068E-05,3.23924130285695E-06,1.1112059455631E-07,5.73652270593748E-08,2.45510699643526E-05,0.123353709776116,2.93486246734453E-05,1.0143546809039E-05,1.21482259450914E-05,5.10206916930327E-06,1.08582675992718E-06
7.45814741925714E-06,2.56316464019278E-06,1.38919321951378E-05,4.22733973679605E-07,2.43687926512081E-06,1.0419064643294E-06,1.35739300796375E-05,3.23874219645536E-06,1.3124250223395E-07,6.90711554756106E-08,2.48747983443539E-05,0.152019535207448,2.83374577094102E-05,1.01419838785025E-05,1.16063539653974E-05,5.00909833106913E-06,1.07981038695134E-06
7.73714302693345E-06,2.6951587301411E-06,1.38054049182421E-05,3.90921408322083E-07,2.32647882165292E-06,1.26438850936594E-06,1.33493223275416E-05,3.35364372642381E-06,1.58446975696731E-07,8.52639802216058E-08,2.54346901489999E-05,0.210301446528069,2.78685579405973E-05,1.05017931482341E-05,1.12556189518942E-05,5.10630277516963E-06,1.08963784948573E-06
7.86389359801549E-06,2.83066329438705E-06,1.38798015322644E-05,3.68557331983374E-07,2.22968997014712E-06,1.40100626142684E-06,1.34415879734987E-05,3.61126405914111E-06,1.76363028432124E-07,1.03916911913622E-07,2.73815274004788E-05,0.287207189421159,2.80611752463445E-05,1.1308520298068E-05,1.13334587374693E-05,5.49247321610681E-06,1.0626237653395E-06
7.39455352413172E-06,2.79607402534493E-06,1.32464408898709E-05,3.60419316327126E-07,2.09144534520592E-06,1.22781781403686E-06,1.29678938515905E-05,3.71242241265583E-06,1.68584954686262E-07,1.21305670164665E-07,2.84538502799376E-05,0.356281965392027,2.70722732063299E-05,1.16252933933903E-05,1.1014972905496E-05,5.69583050043066E-06,9.75424513713309E-07
6.75416264663571E-06,2.59947634682823E-06,1.1828698661611E-05,3.47970790684201E-07,1.92248451064268E-06,8.84866920007127E-07,1.17126082047353E-05,3.39276202957396E-06,1.58607377524582E-07,1.33960420290697E-07,2.7098468769228E-05,0.383337125645327,2.44516906836343E-05,1.06242904560893E-05,1.00963042190962E-05,5.27031367331105E-06,9.04786352273582E-07
6.46191403875843E-06,2.39999461483784E-06,1.03845752240836E-05,3.30635596043308E-07,1.80032905390473E-06,9.82567181641767E-07,1.05179179038763E-05,2.87250741595863E-06,1.41009227323286E-07,1.33423026371056E-07,2.44876602957091E-05,0.347551045476434,2.19576093322635E-05,8.99513519026486E-06,9.10969599304129E-06,4.41660462629761E-06,8.595798984649E-07
5.955241386457E-06,2.24255065946339E-06,9.9614022804544E-06,3.1912759556477E-07,1.675042570599E-06,7.72742879472462E-07,9.76207592501739E-06,2.53102380820473E-06,1.11407042895876E-07,1.21413787745371E-07,2.10626565332379E-05,0.28388488256777,2.03796845908476E-05,7.92579375012081E-06,8.50257370589689E-06,3.91459076744767E-06,7.89381393902731E-07
5.42823630905867E-06,2.07992472474682E-06,9.34327919157706E-06,3.16622038465662E-07,1.5938705394999E-06,6.42788152806046E-07,9.02943782707783E-06,2.32472525585738E-06,9.95846255722844E-08,1.03791655398663E-07,1.88059420247862E-05,0.237307998243661,1.88502011623298E-05,7.27977857967745E-06,8.05259258710084E-06,3.69108359226919E-06,7.33881441715024E-07
5.24780948133706E-06,1.99325804159037E-06,9.15766525323983E-06,3.19224482188898E-07,1.60153907021746E-06,6.73784809509547E-07,8.72022083863379E-06,2.24788860545585E-06,9.70372778570723E-08,9.20787656023513E-08,1.80248653955829E-05,0.213818074256486,1.8204667902496E-05,7.03916786651126E-06,7.91648607378969E-06,3.55952498336064E-06,7.20753642682073E-07
5.21226017234374E-06,2.01170323505876E-06,9.37822726238356E-06,3.22130985127827E-07,1.65326660713507E-06,7.3148266989127E-07,8.91265217098994E-06,2.30013980343868E-06,8.67215354122426E-08,8.54344483140916E-08,1.84229134660639E-05,0.206949457360413,1.86063949417997E-05,7.20279027775299E-06,8.11968446170621E-06,3.53716249290844E-06,7.54775494388162E-07
5.261557104473E-06,2.09250439720808E-06,9.76411990122018E-06,3.34542178272364E-07,1.74257979213566E-06,9.88587931315102E-07,9.39001724029914E-06,2.42370012158069E-06,7.59597822905925E-08,7.84927259380977E-08,1.84696065760464E-05,0.205854737808115,1.96029605925829E-05,7.5897141755521E-06,8.43614951634087E-06,3.71015674400168E-06,7.84113385884201E-07
5.47616793416478E-06,2.18684725342206E-06,1.00441302415213E-05,3.37146527265758E-07,1.82734336717102E-06,7.33693054935911E-07,9.72651377488609E-06,2.47876660296507E-06,7.99587336971925E-08,7.8455213059834E-08,1.86804242527444E-05,0.199335867278999,2.0305443680552E-05,7.76215252740901E-06,8.58973105847409E-06,3.94212188113053E-06,8.07614664426809E-07
5.72518212864893E-06,2.29888585904457E-06,1.03979394887137E-05,3.34314083525358E-07,1.91438083257249E-06,8.99680166698573E-07,1.01793282817079E-05,2.54064309029141E-06,9.31120003049046E-08,8.34853510040995E-08,1.90115179486745E-05,0.181931866553617,2.12507566342794E-05,7.9559161241562E-06,8.96662094131588E-06,4.12608112739484E-06,8.37152995933164E-07
