PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6_north,Ratio 6.2/11.2,Ratio 7.7/11.2,Ratio 6.2/7.7,H2_9,H2_12,PAH 12.7,PAH 12.0,PAH 13.5,PAH 14.2,G7.6,G7.8,f_evsg,PAHPLAT_11,fevsg
2.90990496710197E-06,1.11585263392464E-06,5.39982342344681E-06,1.67801516039406E-07,9.40975011484697E-07,2.60778608091585,4.83919046232361,0.538888911527503,6.18223121590666E-08,3.3262929072937E-08,4.26144791120792E-07,2.28790064213654E-08,5.19051023457324E-08,1.66859927872813E-08,5.40593115700723E-06,1.13592594237191E-06,0.055897854745117,1.66284614544602E-06,0.055897854745117
2.7884642221685E-06,1.05198640958537E-06,5.21330799138279E-06,1.6059100796591E-07,9.30194613465335E-07,2.65066563290257,4.95567998206135,0.534874253885944,5.10434952782884E-08,2.78150565610513E-08,4.21823487077704E-07,2.28480266389113E-08,4.56994276928117E-08,1.2032723592844E-08,5.20482900596495E-06,1.14985767402682E-06,0.062735901430593,1.6465569066765E-06,0.062735901430593
2.78121096883393E-06,1.0388544331518E-06,5.20209897067636E-06,1.60744190144434E-07,9.01321799682058E-07,2.67719025888541,5.00753407278978,0.534632459803495,5.28381141384403E-08,3.42231871175694E-08,4.08629346177127E-07,2.39746078810339E-08,4.87732245713244E-08,1.52352721347468E-08,5.10916115154007E-06,1.13038398215492E-06,0.083284170984402,1.6165122513846E-06,0.083284170984402
2.81274125456365E-06,1.01925392286639E-06,5.17233070307714E-06,1.66118823649576E-07,8.82079204295503E-07,2.75960797546262,5.0746242786403,0.543805378277588,5.92777642443722E-08,2.8844846807541E-08,4.11294712289771E-07,2.10985099718532E-08,6.05635565167892E-08,2.22698242663558E-08,5.04411455521122E-06,1.12427527343998E-06,0.086486488535773,1.61523688075859E-06,0.086486488535773
2.78904359321654E-06,9.67048147823873E-07,5.11549130409667E-06,1.5675575189157E-07,8.70018814150031E-07,2.88407934960908,5.28980001213791,0.545215195846971,6.61589390601359E-08,1.90249572280415E-08,4.25675618231878E-07,2.45854418723385E-08,6.61014172793331E-08,2.50330950271949E-08,4.98284077573765E-06,1.13756471258284E-06,0.081943176534156,1.72440178710672E-06,0.081943176534156
3.09642232702813E-06,9.43341866671689E-07,4.96130429195789E-06,1.49661270971801E-07,8.62037150079291E-07,3.28239680271264,5.25928559649582,0.624114576492985,5.6737904767439E-08,1.7804640203861E-08,4.22050606811636E-07,2.45223440805416E-08,6.53216824177152E-08,3.35848658923576E-08,4.80501531339793E-06,1.12641749311359E-06,0.130516932995089,1.85519630904476E-06,0.130516932995089
2.0772656491432E-06,1.64376762896305E-06,4.34534031582038E-06,9.84340982257106E-08,7.29289801237138E-07,1.2637222029087,2.64352469245399,0.478044410372269,1.39626986312962E-07,4.80201928818809E-08,4.36947814538417E-07,2.1901679379633E-08,2.73856471575309E-08,7.77550911501006E-08,4.1977209850591E-06,1.45804655709128E-06,0.358345037222065,2.6148964248839E-06,0.358345037222065
2.02903709273474E-06,1.59996689211087E-06,4.09929320228331E-06,9.08521082623762E-08,6.78306752981172E-07,1.26817442457061,2.56211126773693,0.494972423930196,1.3367539206666E-07,4.86473962617501E-08,4.29681242354117E-07,2.05120275127016E-08,3.25272327344385E-08,7.87089677937284E-08,4.02734968359156E-06,1.36654522858812E-06,0.378411520372061,2.50246088106524E-06,0.378411520372061
1.8866530871279E-06,1.53440150290231E-06,3.67644070959439E-06,8.26444737964008E-08,6.15027067160505E-07,1.22956936861657,2.39600958591375,0.513173810257382,1.20509826178547E-07,5.0067668410518E-08,4.18402166903858E-07,2.54971081930558E-08,3.22198388035549E-08,7.42430336562547E-08,3.77112828586146E-06,1.27680359198063E-06,0.382430461319244,2.32352265823548E-06,0.382430461319244
2.00306781391273E-06,1.47744173933137E-06,3.72935152809336E-06,8.58215523525925E-08,6.12612022374309E-07,1.35576771698574,2.52419532277538,0.537108877729423,1.10648667691809E-07,5.51768018986385E-08,4.26295867714246E-07,2.32087202126687E-08,2.6057430786967E-08,7.31721008106191E-08,3.81854617763757E-06,1.25729768967151E-06,0.357091215275087,2.26920221997333E-06,0.357091215275087
2.10606674194986E-06,1.44283900056901E-06,4.07221294715255E-06,1.03422767363862E-07,6.35331746986773E-07,1.45966857086571,2.82236129294163,0.517179914037283,1.08701327231498E-07,6.14636402558115E-08,4.25625701212422E-07,2.00764718738692E-08,2.8920782482177E-08,8.12501947940362E-08,4.08707590579669E-06,1.36082389232778E-06,0.362695059123916,2.27025391549844E-06,0.362695059123916
2.24761692064978E-06,1.42614192036092E-06,4.50496495436391E-06,1.14755665388873E-07,6.56257814399195E-07,1.57601209848805,3.15884758034728,0.498919956851727,1.25306061275333E-07,6.9142882320132E-08,4.11356460666637E-07,2.38258521156517E-08,3.100230481203E-08,8.50718729585726E-08,4.49062772125644E-06,1.52305065687353E-06,0.402864357322688,2.37045110685246E-06,0.402864357322688
2.46886089447603E-06,1.50447362214452E-06,4.95789878709108E-06,1.20783522729723E-07,6.57488140247257E-07,1.64101308134392,3.29543749662022,0.497965166393518,1.53904112605552E-07,6.45577641749592E-08,4.1695554916911E-07,3.36576436754944E-08,2.75107610611038E-08,9.39124590740634E-08,4.93049102073784E-06,1.74955317777587E-06,0.454727359814383,2.56861200329479E-06,0.454727359814383
2.86807806142293E-06,1.62216465919198E-06,5.60717051696333E-06,1.25786270101771E-07,6.95429965660836E-07,1.76805606334166,3.45659763032709,0.511501844423343,1.75477046456436E-07,6.11517863227656E-08,4.3941744200541E-07,3.36534685314556E-08,3.25690106208097E-08,1.01969634040587E-07,5.45931440257499E-06,2.03236085515486E-06,0.477784013277037,2.77763879775631E-06,0.477784013277037
3.21459347805324E-06,1.68630992330987E-06,6.19589381161195E-06,1.19760514438173E-07,7.97763368056035E-07,1.90628865644322,3.67423195817452,0.518826431794013,1.8862155752245E-07,6.62450117342717E-08,4.79923944219196E-07,2.42725695773116E-08,4.39064123140392E-08,1.01291581817994E-07,5.92841224893452E-06,2.20315494014297E-06,0.466484506822252,2.90939591897091E-06,0.466484506822252
3.31656687111249E-06,1.77339559820278E-06,6.52842279687011E-06,1.21449111674824E-07,8.69459517240193E-07,1.87017881090582,3.68131216942583,0.508019620405489,1.90505531939203E-07,7.27547059748407E-08,5.14235884302744E-07,3.07436000119997E-08,5.30235217879899E-08,9.16785559243239E-08,6.30792186786891E-06,2.2193414774276E-06,0.434255348119149,2.90411999327419E-06,0.434255348119149
3.52619385643662E-06,1.84773136624395E-06,6.63542483624907E-06,1.29416519943085E-07,9.2123771343633E-07,1.90839097114243,3.59111987676947,0.531419455943975,1.83445247231902E-07,7.37971308147926E-08,5.48060944162182E-07,3.69312311626804E-08,6.10995489471556E-08,7.8654565384017E-08,6.55339661138785E-06,2.09915557042141E-06,0.362661912825529,2.85453293551817E-06,0.362661912825529
3.68742194405102E-06,1.92090404152958E-06,6.75560495693686E-06,1.33732945020158E-07,9.79372400282337E-07,1.91962839596859,3.51688830409118,0.545831493634728,1.79719186949231E-07,6.06713103501156E-08,5.87671646595132E-07,3.98952773329857E-08,5.90900119362127E-08,6.62500166132731E-08,6.74712380806219E-06,1.99258293289455E-06,0.292622567372262,2.8361547970579E-06,0.292622567372262
3.81870909163252E-06,2.00064002438785E-06,6.71521932319748E-06,1.47573039313337E-07,9.93220523239079E-07,1.90874372454933,3.35653552930003,0.568664835479153,1.87431598713878E-07,4.8892626009279E-08,6.10624202852815E-07,3.56102362007629E-08,5.45719609852644E-08,6.28523866761513E-08,6.96534954119794E-06,1.92055625518465E-06,0.242354832240769,2.8254653690631E-06,0.242354832240769
3.89891504013904E-06,1.97726026764662E-06,6.72283118424842E-06,1.58987119515212E-07,1.04883799803591E-06,1.97187750340001,3.40007397824773,0.579951352827987,1.83456065999852E-07,4.06112294760609E-08,6.17109399069378E-07,3.33472690728435E-08,6.12561026137644E-08,6.78233421398119E-08,7.07277205885621E-06,1.83462065192009E-06,0.200838402763061,2.75544848235807E-06,0.200838402763061
3.87009086792137E-06,1.87519245498282E-06,6.65287944249997E-06,1.86983913049187E-07,1.13098978368514E-06,2.06383662521553,3.54783820979108,0.58171666890556,1.51020274064008E-07,3.67912912418615E-08,6.06242798247141E-07,3.08706579457373E-08,6.69598883416112E-08,7.11053886035508E-08,6.94206568614578E-06,1.69252663436956E-06,0.129165451385728,2.57035104299642E-06,0.129165451385728
3.74975894997568E-06,1.72555878928308E-06,6.64881925409767E-06,2.06119893429197E-07,1.20316164197811E-06,2.17306936933374,3.85313980340249,0.563973663092843,1.03317918762349E-07,3.96509957668391E-08,5.88751188896613E-07,4.07979390014775E-08,6.64932179040648E-08,6.23974715246835E-08,6.88665754058384E-06,1.5801307949388E-06,0.037033330458715,2.34043499563037E-06,0.037033330458715
3.6368002220091E-06,1.56680082098803E-06,6.76783847926468E-06,2.12054913576063E-07,1.24500060539661E-06,2.32116308167091,4.31952701875459,0.537365103075603,7.64045425495686E-08,4.21302966663067E-08,5.62274238126101E-07,4.71981485684337E-08,6.3053378398471E-08,4.82225709956202E-08,6.93240215567436E-06,1.50437344031965E-06,0,2.12115996587793E-06,0
3.62722145162592E-06,1.48532444472714E-06,6.97520106515038E-06,2.26967261790712E-07,1.2662592328587E-06,2.4420398280675,4.69607908892374,0.520016759050618,6.8414555519114E-08,4.04068915424745E-08,5.46447999269859E-07,4.88716876143297E-08,6.12266503594433E-08,4.2484131672667E-08,6.97169172833879E-06,1.46873243725823E-06,0,1.91851609795497E-06,0
3.68758785916849E-06,1.43417100252815E-06,6.95580860987291E-06,2.28356803984507E-07,1.25869783456173E-06,2.57123303474134,4.85005525673803,0.530145101165436,6.67822906499769E-08,3.28075152983112E-08,5.4856255737341E-07,4.79102824106071E-08,6.38918868346485E-08,3.75396022091032E-08,6.89325601029964E-06,1.41671961335076E-06,0,1.86114165587176E-06,0
3.67478781656413E-06,1.37471043642224E-06,6.77991857414499E-06,2.14552389979883E-07,1.21360547890205E-06,2.67313589771529,4.93188848685117,0.542010612130037,6.51726854131524E-08,2.9635943362953E-08,5.2841243062631E-07,4.20279390346733E-08,6.46556776131497E-08,3.16212536040582E-08,6.77285188787415E-06,1.39142442894237E-06,0,1.92052195901917E-06,0
3.51384817856782E-06,1.32752274768371E-06,6.57684730443616E-06,2.04029928924278E-07,1.20606018608837E-06,2.64692125592489,4.95422569286408,0.534275469068241,5.51946504410698E-08,3.4536103658052E-08,5.07347226630977E-07,4.15367212515878E-08,6.13486853434198E-08,3.08135740983308E-08,6.62959246482089E-06,1.42271350211982E-06,0,1.902622717877E-06,0
3.36213220610387E-06,1.28762782966303E-06,6.3899306201615E-06,1.9405995742114E-07,1.17940799569049E-06,2.61110557620034,4.96256020020456,0.526160987647608,5.16266968338757E-08,4.27596671444165E-08,4.65244307227459E-07,3.38311464857642E-08,5.95819808872771E-08,2.83488671697569E-08,6.35668291826336E-06,1.4163152391239E-06,0.041701299729971,1.88289495454012E-06,0.041701299729971
3.26441301345204E-06,1.22192808594903E-06,6.1922041927747E-06,1.74558988063096E-07,1.1037098909882E-06,2.67152629601494,5.06756843056392,0.527181099302423,7.83906355163673E-08,4.6744381162058E-08,4.36147260045647E-07,2.66468834083703E-08,5.8963405182295E-08,2.86929033464915E-08,6.12765911276236E-06,1.3326574093224E-06,0.05817878683523,1.89730857486542E-06,0.05817878683523
3.12210451909013E-06,1.14626127356331E-06,5.70623785187256E-06,1.64340119966725E-07,9.86434725113192E-07,2.72372851730795,4.97813019027845,0.547138868048689,7.77222687447694E-08,4.15251209390522E-08,4.31084486612204E-07,2.84041151297193E-08,5.74232689183187E-08,2.62939537617062E-08,5.72552303571023E-06,1.1847845988343E-06,0.063956561096323,1.81501017407153E-06,0.063956561096323
2.86816777712097E-06,1.0675313948139E-06,5.19248239034012E-06,1.66425816481714E-07,9.00511895307683E-07,2.68672920633025,4.86400907323697,0.552369283419582,6.21066858474736E-08,2.68568734473984E-08,4.1710190306113E-07,2.43859371825589E-08,5.4499929407684E-08,1.79761231801094E-08,5.23522564596046E-06,1.12306315733846E-06,0.078208628065542,1.68898930112728E-06,0.078208628065542
2.65411716904753E-06,9.8814734523187E-07,4.98693635310842E-06,1.58788868492609E-07,8.6482153748958E-07,2.68595284079292,5.04675378340285,0.532213964871074,4.99131281253835E-08,2.57018881338652E-08,4.01091178725471E-07,2.45732566468678E-08,5.1545802893481E-08,1.57035614046546E-08,4.94405124349456E-06,1.10257213909067E-06,0.092210936434096,1.61946962170817E-06,0.092210936434096
2.60206480646121E-06,9.64616552734802E-07,4.9688492050463E-06,1.51864436894882E-07,8.49248006195074E-07,2.69751208299718,5.1511133527193,0.523675543185852,4.67827220698764E-08,3.10063020532283E-08,3.870589220605E-07,2.29916059081763E-08,5.28936281962196E-08,1.85963777781088E-08,4.83522580337809E-06,1.08224497114552E-06,0.107608745206353,1.58421396764603E-06,0.107608745206353
2.6987456979919E-06,9.58980427523648E-07,5.07187699486272E-06,1.48260823851916E-07,8.53837208473095E-07,2.81418225078983,5.28882222128319,0.532099989949567,4.93117908371497E-08,2.67883272655139E-08,3.85268099713361E-07,1.98439712843781E-08,5.87602266952923E-08,2.3565114307074E-08,4.86200022249177E-06,1.13561398556754E-06,0.115700068592465,1.62818548064406E-06,0.115700068592465
2.66462410301572E-06,9.37927645225313E-07,4.94397475979565E-06,1.41574502696543E-07,8.51124614876765E-07,2.8409697875742,5.27116860768934,0.538963937414166,6.11007013227962E-08,2.03837243911421E-08,4.02643754847561E-07,2.19012715711612E-08,6.05476838956289E-08,2.73027076167394E-08,4.85038397036586E-06,1.16992993903088E-06,0.128589785137755,1.7654534754749E-06,0.128589785137755
3.04748420671442E-06,9.45574933447841E-07,4.99054806906925E-06,1.45244307272037E-07,8.58942670570649E-07,3.22289022151043,5.27779226430237,0.610651207950951,6.29642556274299E-08,2.24717111029573E-08,4.07161332679308E-07,2.3129521940816E-08,5.61041560751879E-08,3.53712745141847E-08,4.81295415751993E-06,1.19396664543932E-06,0.169923566980856,1.87558218725718E-06,0.169923566980856
2.15429068764703E-06,1.74664953924357E-06,4.62222704176362E-06,1.16754444305534E-07,7.34824327218955E-07,1.23338462538971,2.64633914125978,0.466072018570741,1.30720640912293E-07,5.31587153184872E-08,4.7153483319331E-07,3.33220025513855E-08,3.24854227641417E-08,7.98347401355102E-08,4.67303373960726E-06,1.54553063087436E-06,0.343887710901236,2.5835298418165E-06,0.343887710901236
2.18667948306956E-06,1.67865816548603E-06,4.35803268715429E-06,1.05065114453804E-07,6.87375054715286E-07,1.3026353596156,2.59614064182775,0.501758394221091,1.27262721004044E-07,5.24578753889601E-08,4.69248002597407E-07,2.51116013338558E-08,3.37859988260574E-08,8.0411969348718E-08,4.44779693523791E-06,1.43339249607107E-06,0.357597135605291,2.50488314867415E-06,0.357597135605291
2.07098709689596E-06,1.59844049008188E-06,3.87718902715268E-06,9.250708858797E-08,6.27011096885258E-07,1.29562977774035,2.42560736618607,0.534146538224588,1.16942803824241E-07,5.28740405568978E-08,4.55497707936586E-07,2.45706492065962E-08,3.28432016720143E-08,7.4667389174472E-08,4.03288461931693E-06,1.30012436746277E-06,0.34920478346202,2.37083614187136E-06,0.34920478346202
2.1164155877323E-06,1.56330786098409E-06,3.88464021241051E-06,9.79685235088789E-08,6.42059356426189E-07,1.35380601642983,2.484884973306,0.544816372175436,1.09486542907104E-07,5.61437182287296E-08,4.59828845749719E-07,2.09026883964194E-08,3.13594172170517E-08,7.33641464932358E-08,4.02370303204665E-06,1.29447525267583E-06,0.33201156532032,2.3242021533194E-06,0.33201156532032
2.28236254710289E-06,1.5628050595987E-06,4.22765937804394E-06,1.06898211066988E-07,6.99668529761165E-07,1.46042689910984,2.70517384882893,0.539864341710257,1.17401833141373E-07,5.76860543736885E-08,4.69959155462734E-07,2.07859413772019E-08,3.65710522417009E-08,8.0078250218559E-08,4.3041254876113E-06,1.43314466921973E-06,0.349210531572267,2.38686106787536E-06,0.349210531572267
2.46665896310235E-06,1.61721927967979E-06,4.79880348301562E-06,1.13112856078481E-07,7.47613065584699E-07,1.52524706704631,2.9673177554288,0.51401541484926,1.4539708846939E-07,6.03853632034363E-08,4.67208637059256E-07,3.19852940880885E-08,4.00661303660676E-08,8.58736067397553E-08,4.80376511263885E-06,1.64746282922473E-06,0.393218839260584,2.55815100705468E-06,0.393218839260584
2.76072585331512E-06,1.74101589952025E-06,5.5011039904746E-06,1.21520967133119E-07,7.49708851211325E-07,1.58569824323595,3.1597092203411,0.501849421151725,1.81427101812156E-07,5.676701860491E-08,4.79637167523841E-07,3.82364132850075E-08,3.66084515507705E-08,9.53065164818159E-08,5.38224994928608E-06,1.89939570964369E-06,0.442545231865892,2.81391884951979E-06,0.442545231865892
3.15532839648472E-06,1.89323357186567E-06,6.14348411241549E-06,1.28903538928286E-07,7.741256300585E-07,1.66663450478291,3.24496892708354,0.513605689987552,2.08824840498274E-07,5.79181273355925E-08,5.09718193754367E-07,3.88144105806863E-08,4.0551621978391E-08,1.04655237991159E-07,5.9386442951238E-06,2.15750439641158E-06,0.465364591963017,3.05086713441264E-06,0.465364591963017
3.48131163020188E-06,1.95403926667692E-06,6.47977750433782E-06,1.26079236380653E-07,8.30538431730168E-07,1.78159758074988,3.3160938036611,0.53725789625822,2.19114391399568E-07,6.76222668757053E-08,5.54566307653797E-07,3.07536446257021E-08,5.26189525988533E-08,1.0559287098919E-07,6.27799551960359E-06,2.24999894949989E-06,0.443427557616145,3.15716066892888E-06,0.443427557616145
3.46117148727099E-06,1.96178400630641E-06,6.64264181895801E-06,1.28754947375515E-07,8.86656430993587E-07,1.7642979431704,3.38602098783779,0.521053457585633,2.07652425919662E-07,7.56499899915029E-08,5.72784077139836E-07,3.5927373990325E-08,5.98589405512145E-08,9.54668278757488E-08,6.55980179126724E-06,2.19196323244181E-06,0.392745539806527,3.01957009976429E-06,0.392745539806527
3.58596688703006E-06,1.90774657417857E-06,6.54917640017351E-06,1.34721435212937E-07,9.4471338122082E-07,1.87968723706087,3.43293836236788,0.547544709123281,1.79299565994321E-07,7.40996502184873E-08,5.78265865495316E-07,4.40404339439322E-08,6.38143523766407E-08,7.78655705643295E-08,6.56034168025477E-06,1.97996040068178E-06,0.313471221504295,2.76702025480395E-06,0.313471221504295
3.61487989007316E-06,1.83699054868876E-06,6.3000198454812E-06,1.38459627416659E-07,9.94363189759243E-07,1.96782715765928,3.42953307515825,0.573788651263694,1.59611983146127E-07,5.51062936560363E-08,5.85432935215535E-07,4.93035838575306E-08,6.12855062356966E-08,6.19311285661107E-08,6.45688272946867E-06,1.79255890852553E-06,0.255534102937326,2.56939340554714E-06,0.255534102937326
3.51787745652978E-06,1.78401593189506E-06,6.40777870990096E-06,1.48819699592355E-07,9.96679116765073E-07,1.97188679407865,3.59177213350014,0.549001083806802,1.72942101696701E-07,4.59486351222951E-08,5.73414227644514E-07,4.5146583542368E-08,5.62939108669459E-08,5.61468334191045E-08,6.60676269625859E-06,1.71890044955073E-06,0.207908996051579,2.45633262151691E-06,0.207908996051579
3.57156893180281E-06,1.70099161065281E-06,6.41476565416523E-06,1.5824940101852E-07,1.04030726519371E-06,2.09969814632542,3.77119182363477,0.556773095753501,1.66447085779861E-07,4.39788005656998E-08,5.44580329195993E-07,4.12504845863503E-08,6.05291814977326E-08,6.26065259640251E-08,6.67376606047586E-06,1.64554663787958E-06,0.159355046875506,2.36155301590721E-06,0.159355046875506
3.49726525953037E-06,1.61588722687856E-06,6.43417271714005E-06,1.81821143219189E-07,1.12852806280215E-06,2.16430033071436,3.9818203957024,0.54354544294622,1.3930690636685E-07,4.01540624712888E-08,5.3896797103514E-07,4.24004740034487E-08,6.24909012833117E-08,7.03473043610295E-08,6.64311122414978E-06,1.57768886071245E-06,0.083393952042088,2.21405998634292E-06,0.083393952042088
3.52725701037577E-06,1.50902315503639E-06,6.51353017811042E-06,1.96997489882205E-07,1.21559383857332E-06,2.33744392761867,4.31638849037632,0.541527699100802,1.01514792920937E-07,3.74589354361018E-08,5.47931351950313E-07,4.56230709273466E-08,5.8950456906283E-08,5.96100772681413E-08,6.64559959072769E-06,1.49866489739707E-06,0.008711134910618,2.10026255560135E-06,0.008711134910618
3.60263139994089E-06,1.41248256381645E-06,6.70390964213127E-06,2.05810486952463E-07,1.25482463420225E-06,2.55056698909386,4.74618930800653,0.537392595105975,7.44218970110672E-08,3.47957550581142E-08,5.44115376566839E-07,4.79836825346516E-08,5.63237768038961E-08,4.12707822354892E-08,6.72431956451022E-06,1.45180689449581E-06,0,1.95322888384052E-06,0
3.58619907699405E-06,1.36143502017468E-06,6.85040630628737E-06,2.2097716497475E-07,1.24441577583751E-06,2.6341316506857,5.03175414527564,0.523501660580716,6.69066537801674E-08,3.01477923845704E-08,5.37773197420595E-07,4.75357757906504E-08,5.69631628315481E-08,3.57409054181666E-08,6.81244338337036E-06,1.44087264984853E-06,0,1.79837891238872E-06,0
3.5698248928875E-06,1.35256852822222E-06,6.81226014783323E-06,2.34022270036137E-07,1.23807512065825E-06,2.63929318064171,5.03653604655957,0.52402944330054,6.88855268040659E-08,2.39989514854028E-08,5.38731767437728E-07,4.48589196178234E-08,5.9562181987349E-08,3.18325101239437E-08,6.74625460219518E-06,1.3830929232557E-06,0,1.7535084876703E-06,0
3.67158205210022E-06,1.32962264318346E-06,6.67923339547735E-06,2.26421407321409E-07,1.20657343594812E-06,2.76137148455107,5.02340527195411,0.549701116087114,7.12057134643425E-08,2.44471173027338E-08,5.22988767243287E-07,4.38305843326443E-08,6.06489809144834E-08,2.6363235021722E-08,6.68326898707149E-06,1.35952195209172E-06,0,1.83033788493597E-06,0
3.54585453347837E-06,1.28673911911919E-06,6.65527489432898E-06,2.13706069343971E-07,1.1940989860519E-06,2.75569031887801,5.17220219346769,0.532788590971626,6.87804534837394E-08,2.71853236622013E-08,5.03971621258318E-07,4.60297760306831E-08,5.83735109363144E-08,2.61199699106393E-08,6.64724675331071E-06,1.37820819361756E-06,0,1.86627611013102E-06,0
3.35554565756007E-06,1.22463289733887E-06,6.40274360914674E-06,1.94401298331609E-07,1.14160293474982E-06,2.74004206881236,5.22829626989437,0.524079341981843,7.08442749892724E-08,3.50921966843215E-08,4.65418334861519E-07,4.23915119616493E-08,5.64178572091472E-08,2.16300736569907E-08,6.38749450705881E-06,1.35042604318952E-06,0,1.90402577531027E-06,0
3.2448462929889E-06,1.15016703166351E-06,6.19637574688614E-06,1.74117979025215E-07,1.09517979514751E-06,2.82119570780587,5.38737033518012,0.523668419336824,8.55673303738234E-08,4.33699067890529E-08,4.37570876515167E-07,3.55783936261807E-08,5.76303281752169E-08,2.05046787483109E-08,6.10783069297975E-06,1.29108528889064E-06,0,1.91734326729822E-06,0
3.10531093237585E-06,1.08829379253529E-06,5.67434904999449E-06,1.6655793439361E-07,9.82173686047915E-07,2.85337558081785,5.21398641517151,0.547254126423341,8.34514905525173E-08,3.92245938861564E-08,4.35213368375255E-07,3.62091345151041E-08,6.06291210132643E-08,2.38139633788462E-08,5.65224754653081E-06,1.16084659066494E-06,0.032181496620456,1.81384244981266E-06,0.032181496620456
2.83834548860456E-06,1.02277601806854E-06,5.16704406722733E-06,1.65637798085215E-07,8.86297287250028E-07,2.77513887543493,5.05198007769581,0.549317066329499,6.60117052226401E-08,2.62072682332736E-08,4.16366256644326E-07,3.13658895463541E-08,5.88360042459385E-08,1.86043732619265E-08,5.12402826011096E-06,1.12054910110993E-06,0.073244031253186,1.68922747152911E-06,0.073244031253186
2.57361904389594E-06,9.40891885887443E-07,4.83311937220823E-06,1.55318966247497E-07,8.33082904903994E-07,2.73529730939121,5.13674253620507,0.532496478091346,5.33046764911306E-08,2.7497165473608E-08,3.86880526918196E-07,2.8563626110096E-08,5.329609536351E-08,1.714966189987E-08,4.7595752253425E-06,1.0887357619996E-06,0.108538971800208,1.59431635774208E-06,0.108538971800208
2.45082525433303E-06,9.03371524660517E-07,4.72486575825622E-06,1.45570013791469E-07,7.9826169282286E-07,2.71297598765253,5.23025757318597,0.518707912505337,4.45625812749652E-08,3.3318814811449E-08,3.59376509763223E-07,2.53271980238608E-08,5.00113886616828E-08,1.98875237366587E-08,4.60977528401443E-06,1.05023684977493E-06,0.128658303806151,1.53169087284997E-06,0.128658303806151
2.50971568927951E-06,8.99334347960184E-07,4.7905671885644E-06,1.41553298731087E-07,7.99119117018879E-07,2.7906369805311,5.32679219850779,0.523886961708933,4.44611479269497E-08,2.82756509396607E-08,3.4889660325727E-07,1.91345604527809E-08,5.083166605402E-08,2.05247817587771E-08,4.6146492461686E-06,1.08157468885702E-06,0.139078849516488,1.58644994353655E-06,0.139078849516488
2.54961431755436E-06,9.01083836307428E-07,4.899782528515E-06,1.33460647175737E-07,8.29584536109626E-07,2.82949733956219,5.43765444577713,0.520352546815396,6.18277424879056E-08,1.53556363771211E-08,3.72992408026262E-07,1.74352678506802E-08,5.53779570623881E-08,2.64175599706239E-08,4.79090658131525E-06,1.17303059564615E-06,0.154278620026471,1.76311899688665E-06,0.154278620026471
2.97344584470352E-06,9.56356362143856E-07,5.09158739367675E-06,1.37132415007298E-07,8.8703905940877E-07,3.10914002604424,5.32394366286535,0.583991909555801,7.26166415326244E-08,1.73376994640727E-08,3.90043241711475E-07,2.34414859258526E-08,5.66332436823546E-08,4.01751660258982E-08,4.8527723514867E-06,1.23017464912683E-06,0.197109790855097,1.90756724138042E-06,0.197109790855097
2.29007677222844E-06,1.81253344678762E-06,4.80648938705678E-06,1.21657004265457E-07,8.15251443573093E-07,1.26346731768574,2.65180727868796,0.476455181279565,1.25569926445627E-07,5.36246385525477E-08,5.11573641137689E-07,2.77967398652693E-08,4.6232441218449E-08,8.4259787879229E-08,4.87644924388988E-06,1.56554672478872E-06,0.294827749186434,2.63044842162712E-06,0.294827749186434
2.37099733875448E-06,1.76794983837695E-06,4.54561181502229E-06,1.13109808666737E-07,7.60607078129294E-07,1.34109989281775,2.57112035440742,0.521601367481235,1.23936237561095E-07,5.15034096564562E-08,5.09075039530427E-07,2.80941778323709E-08,4.66959124538429E-08,8.31674364918001E-08,4.67884560398367E-06,1.46438429263189E-06,0.308583307097556,2.54060460314575E-06,0.308583307097556
2.23049475854501E-06,1.69131839777449E-06,4.12047799535116E-06,1.02354342869469E-07,6.98235625709992E-07,1.31879057277446,2.43625209822884,0.541319419994846,1.18858312669912E-07,5.02076283347479E-08,5.02163825174777E-07,2.81820908272107E-08,4.5432376508318E-08,7.6163340294984E-08,4.30535426518788E-06,1.34718524016108E-06,0.311904708787706,2.40750875260788E-06,0.311904708787706
2.30609442282633E-06,1.69114209963892E-06,4.15936018080484E-06,1.06181550410731E-07,7.12802266928144E-07,1.36363137273841,2.45949774515868,0.554434894450545,1.16111807875525E-07,5.31012833792044E-08,4.97785904642213E-07,2.63956549402592E-08,4.5619313454925E-08,7.50968352546838E-08,4.30011617698117E-06,1.33920994384826E-06,0.314863541555993,2.38343819660651E-06,0.314863541555993
2.53062657399063E-06,1.78732390491353E-06,4.63483941241445E-06,1.13356713698123E-07,7.744789606804E-07,1.41587463080065,2.59317261950831,0.54600091800642,1.30205793581489E-07,5.61501888005802E-08,5.14956490214445E-07,2.90361914472319E-08,4.86205199507988E-08,8.27580193804713E-08,4.70963619968591E-06,1.52316164393797E-06,0.344622909426288,2.54146990386373E-06,0.344622909426288
2.84146760714972E-06,1.90238067701921E-06,5.37361828752119E-06,1.14800262470897E-07,8.34693748097216E-07,1.49363775687731,2.82468086037384,0.528781066148349,1.67255452102461E-07,5.92899755158997E-08,5.44827288802433E-07,3.77765993267762E-08,4.90021322726467E-08,9.04104587676265E-08,5.37132489149598E-06,1.77119885289689E-06,0.373340494236418,2.83333613054717E-06,0.373340494236418
